Model,dataset,Metric,Partition,CV,Data,Intercept,Mtry,Ncomp,C,Median_Degree,Median_Scale,Median_Sigma,Mean_Spearman_R,Min_Spearman_R,Max_Spearman_R
PLS,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,11,NA,NA,NA,NA,0.7224960703966958,0.5374826340650182,0.8378994165045848
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,74.263,1,0.1,NA,0.7224794218052635,0.5237565990552933,0.8351208669074744
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,27.783,2,0.01,NA,0.7224788628141823,0.6052236732425675,0.8520700194498474
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,72.828,1,0.1,NA,0.7224630280654079,0.524756876910253,0.8354542928591278
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,57.967,1,0.1,NA,0.7224244074266224,0.49463739927757716,0.8561822728535706
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,13.552,2,0.01,NA,0.7224197003523258,0.6050013892747986,0.8585718255070854
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,99.127,NA,NA,NA,0.7223930099900192,0.5100861350375104,0.856610956055939
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,21.175,2,0.01,NA,0.722362441921887,0.5925534870797444,0.8572936926924147
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,21.952,2,0.01,NA,0.7223140952052223,0.5936093359266464,0.8570714087246459
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,6.3,NA,NA,NA,0.7222876996016344,0.5244234509585997,0.8371214226173939
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,97.468,NA,NA,NA,0.7222738093205968,0.5091969991664352,0.856610956055939
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,26.047,2,0.01,NA,0.7222626937786634,0.606946373992776,0.8546262850791888
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,26.908,2,0.01,NA,0.7222160129024315,0.6086690747429843,0.8524034454015005
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,94.19200000000001,1,0.1,NA,0.7221796248387524,0.5166990830786331,0.8455682133926091
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,44.800000000000004,1,0.1,NA,0.7221659905904503,0.5131981105862741,0.8548485690469576
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,71.407,1,0.1,NA,0.722160720877147,0.5264240066685191,0.8354542928591278
PCR,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,26,NA,NA,NA,NA,0.7221579924346372,0.42947948524920765,0.8563298830549769
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,92.575,NA,NA,NA,0.7221493237782399,0.5725479299805503,0.8699083078632956
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,81.648,NA,NA,NA,0.7221407175089258,0.49891636565712705,0.8435120866907476
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,89.383,2,0.001,NA,0.7220995878487196,0.5943873298138374,0.8494581828285637
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.7220904341461963,0.47744992644210543,0.8595855052756163
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,34.300000000000004,2,0.01,NA,0.7220643042758719,0.5802722978605169,0.8534592942484025
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,4.032,NA,NA,NA,0.722055957760459,0.5587107529869408,0.8534592942484025
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,102.48700000000001,NA,NA,NA,0.7220534691987698,0.5088080022228397,0.8544158713782517
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,100.8,NA,NA,NA,0.722042078253312,0.5088080022228397,0.8564998125279548
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,94.19200000000001,NA,NA,NA,0.7220178979152012,0.5742706307307587,0.8470686301750489
PCR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,31,NA,NA,NA,NA,0.72201019062784,0.47465269444913405,0.8915162045780766
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.7220083130996429,0.47221033517168887,0.8606431467351615
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,56.7,1,0.1,NA,0.7219987318333239,0.49019171992220073,0.8559044178938596
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,87.808,2,0.001,NA,0.7219820556292496,0.5943873298138374,0.8499583217560436
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,70,1,0.1,NA,0.7219731673626283,0.525034731869964,0.8361211447624342
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,90.97200000000001,NA,NA,NA,0.7219478794844701,0.5718255070853016,0.8664073353709365
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,68.607,1,0.1,NA,0.7219284323898479,0.5239233120311199,0.8369547096415673
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,78.652,NA,NA,NA,0.7219281569553926,0.4961933870519589,0.843023659759875
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,92.575,1,0.1,NA,0.7219145516395361,0.5143095304251182,0.8458460683523201
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,86.247,2,0.001,NA,0.7219114804308865,0.5944429008057796,0.8471797721589331
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,18,NA,NA,NA,NA,0.7219111806843995,0.5412614615170882,0.8458460683523201
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,83.167,NA,NA,NA,0.7218887033577029,0.4974715198666297,0.8465129202556267
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,104.188,NA,NA,NA,0.7218175716002774,0.5088080022228397,0.853804581974339
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,67.228,1,0.1,NA,0.7218025643439989,0.52342317310364,0.8358432898027232
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,80.143,NA,NA,NA,0.7217931186111592,0.4920811336482357,0.8536815782161712
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,84.7,2,0.001,NA,0.7217772757943479,0.5922756321200334,0.8477354820783553
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,105.903,NA,NA,NA,0.7217658894582972,0.5088080022228397,0.853804581974339
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,55.447,1,0.1,NA,0.7216466895028579,0.4834676298971938,0.8564045568213393
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,41,NA,NA,NA,NA,0.7216425064380068,0.4941372603500973,0.8585718255070854
PCR,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,25,NA,NA,NA,NA,0.7216406196505065,0.4417121565020528,0.8509159143999846
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,65.863,1,0.1,NA,0.7216358518507008,0.5237565990552933,0.8358432898027232
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,99.127,NA,NA,NA,0.7216255749424598,0.5043623228674633,0.8463023938354078
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,102.48700000000001,NA,NA,NA,0.7215991727301398,0.5045846068352321,0.848457904973604
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,131.383,1,0.1,NA,0.7215883215248345,0.5088080022228397,0.8564601278132816
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.943,2,0.01,NA,0.7215330650986668,0.6062795220894694,0.8563489858293972
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,90.97200000000001,1,0.1,NA,0.7215308327203381,0.5162545151430954,0.8458460683523201
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.7215101505617789,0.47045684645967695,0.8582760444209413
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,133.308,1,0.1,NA,0.7215055202025443,0.5127535426507364,0.8577938316198946
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,53,NA,NA,NA,NA,0.7214913564783371,0.5414281744929148,0.8578057489817689
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,5.8870000000000005,NA,NA,NA,0.7214694159269027,0.5263684356765769,0.8362878577382608
SVML,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,9.583,NA,NA,NA,0.7214688539903855,0.5448180050013893,0.8558885231240421
SVML,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,8.092,NA,NA,NA,0.7214658061247503,0.5642678521811615,0.8471797721589331
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,55,NA,NA,NA,NA,0.7213663276180138,0.5370380661294805,0.8646846346207281
PCR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,32,NA,NA,NA,NA,0.7213363020539186,0.514253959433176,0.8655737704918034
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,86.247,NA,NA,NA,0.7213271513963785,0.5699916643512087,0.8659071964434567
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,109.375,NA,NA,NA,0.7213146517954744,0.5077521533759378,0.8542769419682716
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.7212778795247086,0.47346282710884025,0.8585782276950971
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.7212552464384553,0.4737342003618897,0.8606431467351615
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,107.632,NA,NA,NA,0.7212387969938714,0.5077521533759378,0.8541657984402875
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,89.383,NA,NA,NA,0.7212321241277513,0.575159766601834,0.864906918588497
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,114.688,NA,NA,NA,0.7212315734520305,0.5064740205612671,0.8537767960923428
PCR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,27,NA,NA,NA,NA,0.7212236871064961,0.4450521350011231,0.8716224723628213
PLS,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,12,NA,NA,NA,NA,0.7211984824038431,0.5172547929980551,0.850903028619061
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,89.383,NA,NA,NA,0.7211834993440804,0.5036954709641568,0.8449013614893027
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,64.512,1,0.1,NA,0.7211351567616527,0.5244234509585997,0.8358432898027232
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,33.327,2,0.01,NA,0.7211315450873391,0.5830508474576273,0.851958877465963
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,87.808,NA,NA,NA,0.721117649227717,0.5702695193109198,0.864073353709364
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,111.132,NA,NA,NA,0.7211154294612372,0.5029730480689081,0.8542769419682716
PCR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,35,NA,NA,NA,NA,0.7210848379844179,0.5154209502639624,0.8677966101694916
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.7210364357223009,0.4764270580267652,0.8582760444209413
PCR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,36,NA,NA,NA,NA,0.7209548111510361,0.5128091136426786,0.8705195887746597
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,29.575,2,0.01,NA,0.7209292659856785,0.606724090025007,0.8520144484579051
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,43.687,1,0.1,NA,0.7209092520093431,0.5143095304251182,0.8542928591275356
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,30.492,2,0.01,NA,0.7209067589541798,0.6061683801055849,0.8521255904417895
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,89.383,1,0.1,NA,0.7208962099348434,0.5183662128368992,0.8453459294248404
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,116.48700000000001,NA,NA,NA,0.7208653588162609,0.5046957488191165,0.8526097890485093
PCR,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,26,NA,NA,NA,NA,0.7208620063437198,0.4368483128127816,0.8506207348089949
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,112.903,NA,NA,NA,0.7208497999190204,0.5066407335370937,0.8540546549123031
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,35.287,2,0.01,NA,0.7208478547334004,0.5849402611836622,0.8521255904417895
PCR,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,51,NA,NA,NA,NA,0.720835345392427,0.5308141150319534,0.8498867726128972
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,83.167,2,0.001,NA,0.7208225662994697,0.59244234509586,0.8451236454570715
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,118.3,NA,NA,NA,0.7207956169163903,0.5062517365934983,0.853832367856335
PCR,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,27,NA,NA,NA,NA,0.7207583095446615,0.43716143579706945,0.8491098184382161
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,90.97200000000001,NA,NA,NA,0.7207133711764944,0.5060294526257294,0.8476361161712179
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,63.175000000000004,1,0.1,NA,0.7207028145562934,0.5244234509585997,0.8371214226173939
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,105.903,NA,NA,NA,0.7206930907253092,0.5041956098916367,0.8443456515698807
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,31.423000000000002,2,0.01,NA,0.720690032502516,0.5814948596832454,0.8514031675465408
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,84.7,NA,NA,NA,0.7206591869383134,0.5727702139483191,0.8649624895804391
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,86.247,NA,NA,NA,0.720658073781677,0.5001389274798556,0.8428291585859028
PCR,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,30,NA,NA,NA,NA,0.7206493870430325,0.4397290442682298,0.8735866636448338
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,32.368,2,0.01,NA,0.7206294606154077,0.5834398444012227,0.8505140316754657
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,104.188,NA,NA,NA,0.7206044473420503,0.5004723534315089,0.8435676576826897
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,3.7030000000000003,NA,NA,NA,0.7205958288894717,0.5613225896082247,0.8502917477076967
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,61.852000000000004,1,0.1,NA,0.7205683332267501,0.5246457349263686,0.8370102806335095
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.720549566222833,0.4745483201210381,0.8564629447760067
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,12.348,1.5,0.055,NA,0.7205469550209168,0.6062795220894694,0.8550152820227842
PCR,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,29,NA,NA,NA,NA,0.720501933197709,0.43559582087563026,0.8648737125733423
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,94.19200000000001,NA,NA,NA,0.7204880329350716,0.49402611836621296,0.8430119477632677
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,120.12700000000001,NA,NA,NA,0.7204777490590292,0.5043067518755211,0.8540546549123031
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,16,NA,NA,NA,NA,0.7204577192862438,0.5395387607668798,0.8504028896915811
PCR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,28,NA,NA,NA,NA,0.7204384606583483,0.45087622250887704,0.8712699252096395
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,92.575,NA,NA,NA,0.7204110659801457,0.5189774937482635,0.843623228674632
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,121.968,NA,NA,NA,0.7203827231762435,0.5045290358432899,0.8565831701739429
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.7203826518303041,0.47463181958351486,0.8569665835662663
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,42.588,1,0.1,NA,0.7203452057308435,0.5124201166990832,0.8558488469019173
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,83.167,NA,NA,NA,0.7203421532750686,0.5620450125034734,0.8650180605723814
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,60.543,1,0.1,NA,0.7203304890067834,0.5273687135315366,0.8369547096415673
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7203304256722046,0.47492406770218354,0.8560096698647729
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,87.808,1,0.1,NA,0.72032910579261,0.5185329258127258,0.8450680744651294
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,36.288000000000004,2,0.01,NA,0.7203060383957778,0.5870519588774661,0.8550152820227842
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,123.82300000000001,NA,NA,NA,0.72028491973592,0.503751041956099,0.8561941678259984
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,5.488,NA,NA,NA,0.720283807084432,0.5267574326201724,0.8322311753264797
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,95.82300000000001,NA,NA,NA,0.7202835319008757,0.5039733259238678,0.8407730033181959
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,87.808,NA,NA,NA,0.7202743632932621,0.49424840233398176,0.8494699843829565
PCR,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,28,NA,NA,NA,NA,0.7202712971773393,0.4353035727569616,0.8534411120344488
PCR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,56,NA,NA,NA,NA,0.7202410144946022,0.531258682967491,0.8636843567657684
PCR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,32,NA,NA,NA,NA,0.7202265055646399,0.4861338705396884,0.8915162045780766
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,83.167,1,0.1,NA,0.7202154598019953,0.5191997777160323,0.8474020561267019
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,38.332,1,0.1,NA,0.7202059987863216,0.5586551819949988,0.8504028896915811
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,17,NA,NA,NA,NA,0.7202040283237459,0.5329258127257572,0.8510141706029454
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,19,NA,NA,NA,NA,0.7201645815974035,0.5424840233398167,0.84818005001389285
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,81.648,NA,NA,NA,0.7201359857673819,0.5743262017227009,0.8600722422895251
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,129.472,NA,NA,NA,0.7200898620645017,0.5021394831897751,0.8599174760134679
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,86.247,1,0.1,NA,0.7200595860956653,0.5163656571269798,0.8464573492636845
SVML,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,7.623,NA,NA,NA,0.7200442974834176,0.5714365101417062,0.845234787440956
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,78.652,NA,NA,NA,0.7200415150077272,0.5682133926090582,0.865184773548208
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.7200271751637219,0.46624012360460065,0.8564629447760067
PCR,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,54,NA,NA,NA,NA,0.7200256673156564,0.5419838844123369,0.8525820031665131
SVML,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,80.143,NA,NA,NA,0.7200209535670037,0.5704362322867464,0.8618505140316756
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,127.575,NA,NA,NA,0.720015119721161,0.5048624617949432,0.8589727560256024
SVMP,Absolute Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,81.648,1,0.1,NA,0.7200015111355951,0.5191997777160323,0.8471797721589331
SVMP,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,37.303,2,0.01,NA,0.71999984347319,0.5893303695470965,0.8572381217004724
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,56.7,1,0.1,NA,0.7199820570498242,0.5287024173381496,0.8351764378994166
PCR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,34,NA,NA,NA,NA,0.7199375722269578,0.5138093914976383,0.8733537093637123
SVMP,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,59.248000000000005,1,0.1,NA,0.71993315561918525,0.5257571547652127,0.8362878577382608
PCR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,34,NA,NA,NA,NA,0.7199033550433166,0.4934191986407855,0.8906600186346352
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,109.375,NA,NA,NA,0.7198903616242808,0.5077521533759378,0.8373992775771049
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,97.468,NA,NA,NA,0.7198842457655465,0.5106974159488747,0.8429403021138869
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,42,NA,NA,NA,NA,0.7198553392452866,0.49135871075298704,0.848735759933315
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,125.69200000000001,NA,NA,NA,0.7198384048044667,0.5020839121978329,0.8590283277895946
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,37.303,1,0.1,NA,0.7198370066509406,0.5605445957210338,0.8502917477076967
PCR,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,52,NA,NA,NA,NA,0.7198175622697375,0.5393720477910532,0.852236732425674
SVML,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7198150021191582,0.46728386688556006,0.8564629447760067
SVML,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,135.247,NA,NA,NA,0.7198122870404193,0.5024173381494861,0.8596396171935075
SVML,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,10.108,NA,NA,NA,0.7198039466857856,0.5418727424284525,0.8558885231240421
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,121.968,NA,NA,NA,0.7197928359694165,0.5018060572381218,0.844456793553765
PCR,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,20,NA,NA,NA,NA,0.7197636365624237,0.5367046401778273,0.8485690469574882
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,135.247,1,0.1,NA,0.7197569673371863,0.5137538205056961,0.8585718255070854
SVML,Maximum Value,Spearman_R,Random,Random,Spectra,NA,NA,NA,111.132,NA,NA,NA,0.7197291971972125,0.5016393442622952,0.8387329813837179
SVMP,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,NA,NA,41.503,1,0.1,NA,0.7197030823322007,0.5126424006668521,0.8550708530147265
